cardinality	pcs	prime	forte	gilman	binary	decimal	balanced	myhill	palindromic	chiral	deep	has_max_evenness	has_max_area	brightness	variation	stability	cohemitonia	imperfections	contradictions	ambiguities	differences	coherence_quotient	sameness_quotient	generator	area	perimeter	centroid	centroid_distance	centroid_angle_degrees	inverse	complement	fourier_components	structure	vector	proportional_saturation_vector	rot_axes	ref_axes	ridges	propriety
5	(0, 2, 3, 4, 6)	(0, 2, 3, 4, 6)	5-8	F.D.B	000001011101	93	False	False	False	False	False	False	False	15	4.4	0.5	1	5	14	5	32	0.24	0.19999999999999996	None	1.3660254037844388	5.035276180410083	(0.5464101615137754-4.4408920985006264e-17j)	0.5464101615137754	90.0	(0, 6, 8, 9, 10)	(0, 2, 3, 4, 5, 6, 8)	(5.0, 2.732051, 0.0, 1.0, 2.0, 0.732051, 3.0)	(2, 1, 1, 2, 6)	(2, 3, 2, 2, 0, 1)	(0.5, 0.75, 0.5, 0.3333333333333333, 0.0, 0.5)	()	(3.0,)	(6,)	Improper
6	(0, 1, 2, 3, 4, 6)	(0, 1, 2, 3, 4, 6)	6-2A	G.B.A	000001011111	95	False	False	False	True	False	False	False	16	4.666666666666667	0.1333333333333333	3	5	34	13	55	0.27692307692307694	0.2666666666666667	None	1.4330127018922192	5.070552360820166	(0.5386751345948129-0.14433756729740652j)	0.5576775358252053	74.99999999999999	(0, 6, 8, 9, 10, 11)	(0, 1, 2, 3, 4, 6)	(6.0, 3.346065, 1.0, 0.0, 1.732051, 0.896575, 2.0)	(1, 1, 1, 1, 2, 6)	(4, 4, 3, 2, 1, 1)	(0.8, 0.6666666666666666, 0.6, 0.2, 0.2, 0.3333333333333333)	()	()	()	Improper
3	(0, 5, 6)	(0, 1, 6)	3-5A	D.E.B	000001100001	97	False	False	False	True	False	False	False	11	3.3333333333333335	0.6666666666666667	0	2	0	1	6	0.0	0.0	None	0.49999999999999983	4.449489742783179	(0.1666666666666667+0.2886751345948129j)	0.33333333333333337	150.0	(0, 6, 7)	(0, 1, 2, 3, 4, 6, 7, 8, 9)	(3.0, 1.0, 2.645751, 1.0, 1.732051, 1.0, 1.0)	(5, 1, 6)	(1, 0, 0, 0, 1, 1)	(0.5, 0.0, 0.0, 0.0, 0.5, 1.0)	()	()	()	Proper
4	(0, 1, 5, 6)	(0, 1, 5, 6)	4-8	E.G.B	000001100011	99	False	False	False	False	False	False	False	12	3.0	0.8333333333333334	0	2	4	1	14	0.2857142857142857	0.2222222222222222	None	0.9330127018922191	4.767326987978961	(0.25+0j)	0.25	90.0	(0, 6, 7, 11)	(0, 1, 2, 3, 4, 7, 8, 9)	(4.0, 1.0, 3.0, 2.0, 1.0, 1.0, 0.0)	(1, 4, 1, 6)	(2, 0, 0, 1, 2, 1)	(0.6666666666666666, 0.0, 0.0, 0.3333333333333333, 0.6666666666666666, 0.5)	()	(3.0,)	(6,)	Improper
4	(0, 2, 5, 6)	(0, 1, 4, 6)	4-z15A	E.F.A	000001100101	101	False	False	False	True	False	False	False	13	3.5	0.8333333333333334	0	3	4	1	18	0.2857142857142857	0.0	None	1.1830127018922192	4.931851652578136	(0.3415063509461097+0.09150635094610968j)	0.3535533905932738	105.0	(0, 6, 7, 10)	(0, 1, 2, 3, 4, 6, 8, 9)	(4.0, 1.414214, 2.0, 1.414214, 2.0, 1.414214, 2.0)	(2, 3, 1, 6)	(1, 1, 1, 1, 1, 1)	(0.3333333333333333, 0.3333333333333333, 0.25, 0.3333333333333333, 0.3333333333333333, 0.5)	()	()	()	Improper
5	(0, 1, 2, 5, 6)	(0, 1, 2, 5, 6)	5-6A	F.E.B	000001100111	103	False	False	False	True	False	False	False	14	4.0	0.9	1	3	16	1	30	0.31999999999999995	0.25	None	1.25	4.967127832988219	(0.37320508075688774-0.1j)	0.38637033051562736	75.0	(0, 6, 7, 10, 11)	(0, 1, 2, 3, 4, 7, 8)	(5.0, 1.931852, 2.645751, 2.236068, 1.0, 0.517638, 1.0)	(1, 1, 3, 1, 6)	(3, 1, 1, 2, 2, 1)	(0.75, 0.25, 0.25, 0.3333333333333333, 0.5, 0.5)	()	()	()	Improper
4	(0, 3, 5, 6)	(0, 1, 3, 6)	4-13A	E.E.B	000001101001	105	False	False	False	True	False	False	False	14	4.0	0.5	0	3	4	3	18	0.0	0.0	None	1.1830127018922194	4.931851652578136	(0.37500000000000006+0.21650635094610968j)	0.4330127018922194	120.0	(0, 6, 7, 9)	(0, 1, 2, 3, 4, 6, 7, 9)	(4.0, 1.732051, 1.732051, 0.0, 2.645751, 1.732051, 0.0)	(3, 2, 1, 6)	(1, 1, 2, 0, 1, 1)	(0.3333333333333333, 0.3333333333333333, 0.5, 0.0, 0.3333333333333333, 0.5)	()	()	()	Improper
5	(0, 1, 3, 5, 6)	(0, 1, 3, 5, 6)	5-z12	F.F.A	000001101011	107	False	False	False	False	False	False	False	15	3.6	0.9	0	3	14	1	32	0.4	0.19999999999999996	None	1.3660254037844386	5.035276180410083	(0.4+0j)	0.4	90.0	(0, 6, 7, 9, 11)	(0, 1, 2, 3, 4, 7, 9)	(5.0, 2.0, 2.0, 1.0, 2.0, 2.0, 1.0)	(1, 2, 2, 1, 6)	(2, 2, 2, 1, 2, 1)	(0.5, 0.5, 0.5, 0.0, 0.5, 0.5)	()	(3.0,)	(6,)	Improper
5	(0, 2, 3, 5, 6)	(0, 1, 3, 4, 6)	5-10A	F.E.A	000001101101	109	False	False	False	True	False	False	False	16	4.0	0.9	0	4	14	1	30	0.4	0.25	None	1.3660254037844388	5.035276180410083	(0.47320508075688766+0.07320508075688774j)	0.4788340341942655	98.79397688699689	(0, 6, 7, 9, 10)	(0, 1, 2, 3, 4, 6, 9)	(5.0, 2.39417, 1.0, 1.0, 2.645751, 1.505971, 1.0)	(2, 1, 2, 1, 6)	(2, 2, 3, 1, 1, 1)	(0.5, 0.5, 0.75, 0.0, 0.25, 0.5)	()	()	()	Improper
6	(0, 1, 2, 3, 5, 6)	(0, 1, 2, 3, 5, 6)	6-z3A	G.C.A	000001101111	111	False	False	False	True	False	False	False	17	4.333333333333333	0.4	2	4	34	9	55	0.3384615384615385	0.2666666666666667	None	1.4330127018922194	5.070552360820166	(0.47767090063073975-0.08333333333333333j)	0.4848854851960682	80.1039093610171	(0, 6, 7, 9, 10, 11)	(0, 1, 2, 3, 4, 7)	(6.0, 2.909313, 1.732051, 1.414214, 1.732051, 1.239314, 0.0)	(1, 1, 1, 2, 1, 6)	(4, 3, 3, 2, 2, 1)	(0.8, 0.5, 0.6, 0.2, 0.4, 0.3333333333333333)	()	()	()	Improper
4	(0, 4, 5, 6)	(0, 1, 2, 6)	4-5A	E.D.C	000001110001	113	False	False	False	True	False	False	False	15	4.5	0.8333333333333334	1	3	6	1	16	0.0	0.11111111111111116	None	0.9330127018922192	4.767326987978961	(0.3415063509461097+0.3415063509461096j)	0.4829629131445341	135.0	(0, 6, 7, 8)	(0, 1, 2, 3, 4, 6, 7, 8)	(4.0, 1.931852, 2.645751, 1.414214, 1.0, 0.517638, 2.0)	(4, 1, 1, 6)	(2, 1, 0, 1, 1, 1)	(0.6666666666666666, 0.3333333333333333, 0.0, 0.3333333333333333, 0.3333333333333333, 0.5)	()	()	()	Improper
5	(0, 1, 4, 5, 6)	(0, 1, 2, 5, 6)	5-6A	F.E.B	000001110011	115	False	False	False	True	False	False	False	16	4.0	0.9	1	3	16	1	30	0.31999999999999995	0.25	None	1.25	4.96712783298822	(0.37320508075688774+0.09999999999999994j)	0.3863703305156273	104.99999999999999	(0, 6, 7, 8, 11)	(0, 1, 2, 3, 4, 7, 8)	(5.0, 1.931852, 2.645751, 2.236068, 1.0, 0.517638, 1.0)	(1, 3, 1, 1, 6)	(3, 1, 1, 2, 2, 1)	(0.75, 0.25, 0.25, 0.3333333333333333, 0.5, 0.5)	()	()	()	Improper
5	(0, 2, 4, 5, 6)	(0, 1, 2, 4, 6)	5-9A	F.D.A	000001110101	117	False	False	False	True	False	False	False	17	4.4	0.30000000000000004	1	4	14	7	36	0.16000000000000003	0.09999999999999998	None	1.3660254037844388	5.035276180410083	(0.44641016151377544+0.1732050807568877j)	0.47883403419426557	111.20602311300311	(0, 6, 7, 8, 10)	(0, 1, 2, 3, 4, 6, 8)	(5.0, 2.39417, 1.732051, 1.0, 1.0, 1.505971, 3.0)	(2, 2, 1, 1, 6)	(2, 3, 1, 2, 1, 1)	(0.5, 0.75, 0.25, 0.3333333333333333, 0.25, 0.5)	()	()	()	Improper
6	(0, 1, 2, 4, 5, 6)	(0, 1, 2, 4, 5, 6)	6-z4	G.D.A	000001110111	119	False	False	False	False	False	False	False	18	4.0	0.6666666666666667	2	4	34	5	51	0.4	0.31999999999999995	None	1.4330127018922194	5.070552360820166	(0.45534180126147955-7.401486830834377e-17j)	0.45534180126147955	89.99999999999999	(0, 6, 7, 8, 10, 11)	(0, 1, 2, 3, 4, 8)	(6.0, 2.732051, 2.0, 2.0, 0.0, 0.732051, 2.0)	(1, 1, 2, 1, 1, 6)	(4, 3, 2, 3, 2, 1)	(0.8, 0.5, 0.4, 0.4, 0.4, 0.3333333333333333)	()	(3.0,)	(6,)	Improper
5	(0, 3, 4, 5, 6)	(0, 1, 2, 3, 6)	5-4A	F.C.B	000001111001	121	False	False	False	True	False	False	False	18	4.8	0.7	2	4	20	3	32	0.07999999999999996	0.19999999999999996	None	1.25	4.96712783298822	(0.4732050807568878+0.27320508075688765j)	0.5464101615137755	120.0	(0, 6, 7, 8, 9)	(0, 1, 2, 3, 4, 6, 7)	(5.0, 2.732051, 2.0, 1.0, 2.0, 0.732051, 1.0)	(3, 1, 1, 1, 6)	(3, 2, 2, 1, 1, 1)	(0.75, 0.5, 0.5, 0.0, 0.25, 0.5)	()	()	()	Improper
6	(0, 1, 3, 4, 5, 6)	(0, 1, 2, 3, 5, 6)	6-z3A	G.C.A	000001111011	123	False	False	False	True	False	False	False	19	4.333333333333333	0.4	2	4	34	9	55	0.3384615384615385	0.2666666666666667	None	1.4330127018922192	5.070552360820166	(0.4776709006307398+0.08333333333333327j)	0.4848854851960683	99.8960906389829	(0, 6, 7, 8, 9, 11)	(0, 1, 2, 3, 4, 7)	(6.0, 2.909313, 1.732051, 1.414214, 1.732051, 1.239314, 0.0)	(1, 2, 1, 1, 1, 6)	(4, 3, 3, 2, 2, 1)	(0.8, 0.5, 0.6, 0.2, 0.4, 0.3333333333333333)	()	()	()	Improper
6	(0, 2, 3, 4, 5, 6)	(0, 1, 2, 3, 4, 6)	6-2A	G.B.A	000001111101	125	False	False	False	True	False	False	False	20	4.666666666666667	0.1333333333333333	3	5	34	13	55	0.27692307692307694	0.2666666666666667	None	1.4330127018922196	5.070552360820166	(0.5386751345948129+0.1443375672974064j)	0.5576775358252052	105.0	(0, 6, 7, 8, 9, 10)	(0, 1, 2, 3, 4, 6)	(6.0, 3.346065, 1.0, 0.0, 1.732051, 0.896575, 2.0)	(2, 1, 1, 1, 1, 6)	(4, 4, 3, 2, 1, 1)	(0.8, 0.6666666666666666, 0.6, 0.2, 0.2, 0.3333333333333333)	()	()	()	Improper
7	(0, 1, 2, 3, 4, 5, 6)	(0, 1, 2, 3, 4, 5, 6)	7-1	H.A.A	000001111111	127	False	True	False	False	True	False	False	21	4.285714285714286	0.9523809523809523	5	5	69	1	56	0.5	0.5555555555555556	1	1.5	5.105828541230249	(0.5331501153669824-6.344131569286608e-17j)	0.5331501153669824	90.0	(0, 6, 7, 8, 9, 10, 11)	(0, 1, 2, 3, 4)	(7.0, 3.732051, 1.0, 1.0, 1.0, 0.267949, 1.0)	(1, 1, 1, 1, 1, 1, 6)	(6, 5, 4, 3, 2, 1)	(1.0, 0.75, 0.5, 0.0, 0.0, 0.0)	()	(3.0,)	(6,)	Improper
2	(0, 7)	(0, 5)	2-5	C.E.A	000010000001	129	False	True	False	False	False	False	True	7	1.0	1.0	0	1	0	0	1	0	0.0	5	0.0	3.8637033051562737	(-0.2499999999999999-0.06698729810778059j)	0.25881904510252063	285.0	(0, 5)	(0, 1, 2, 3, 4, 5, 7, 8, 9, 10)	(2.0, 0.517638, 1.732051, 1.414214, 1.0, 1.931852, 0.0)	(7, 5)	(0, 0, 0, 0, 1, 0)	(0.0, 0.0, 0.0, 0.0, 1.0, 0.0)	()	(3.5,)	(7,)	Strictly Proper
3	(0, 1, 7)	(0, 1, 6)	3-5A	D.E.B	000010000011	131	False	False	False	True	False	False	False	8	3.3333333333333335	0.6666666666666667	0	2	0	1	6	0.0	0.0	None	0.49999999999999994	4.449489742783179	(5.551115123125783e-17-0.3333333333333333j)	0.3333333333333333	0.0	(0, 5, 11)	(0, 1, 2, 3, 4, 6, 7, 8, 9)	(3.0, 1.0, 2.645751, 1.0, 1.732051, 1.0, 1.0)	(1, 6, 5)	(1, 0, 0, 0, 1, 1)	(0.5, 0.0, 0.0, 0.0, 0.5, 1.0)	()	()	()	Proper
3	(0, 2, 7)	(0, 2, 7)	3-9	D.G.B	000010000101	133	False	True	False	False	False	False	False	9	2.0	1.0	0	1	0	0	4	1.0	0.33333333333333337	5	0.9330127018922193	4.863703305156273	(0.12200846792814628-0.21132486540518705j)	0.24401693585629242	30.000000000000014	(0, 5, 10)	(0, 1, 2, 3, 5, 6, 7, 8, 10)	(3.0, 0.732051, 2.0, 1.0, 0.0, 2.732051, 1.0)	(2, 5, 5)	(0, 1, 0, 0, 2, 0)	(0.0, 0.5, 0.0, 0.0, 1.0, 0.0)	()	(1.0,)	(2,)	Strictly Proper
4	(0, 1, 2, 7)	(0, 1, 2, 7)	4-6	E.E.D	000010000111	135	False	False	False	False	False	False	False	10	4.0	1.0	1	2	4	0	13	0.4285714285714286	0.2777777777777778	None	1.0	4.898979485566356	(0.2165063509461097-0.375j)	0.43301270189221935	30.000000000000007	(0, 5, 10, 11)	(0, 1, 2, 3, 5, 6, 7, 8)	(4.0, 1.732051, 3.0, 0.0, 1.0, 1.732051, 0.0)	(1, 1, 5, 5)	(2, 1, 0, 0, 2, 1)	(0.6666666666666666, 0.3333333333333333, 0.0, 0.0, 0.6666666666666666, 0.5)	()	(1.0,)	(2,)	Improper
3	(0, 3, 7)	(0, 3, 7)	3-11A	D.H.A	000010001001	137	False	False	False	True	False	False	False	10	1.3333333333333333	1.0	0	2	0	0	6	1.0	0.0	None	1.1830127018922192	5.078116022520109	(0.16666666666666674-0.044658198738520394j)	0.17254603006834723	75.00000000000003	(0, 5, 9)	(0, 1, 2, 3, 5, 6, 7, 9, 10)	(3.0, 0.517638, 1.0, 2.236068, 1.732051, 1.931852, 1.0)	(3, 4, 5)	(0, 0, 1, 1, 1, 0)	(0.0, 0.0, 0.5, 0.3333333333333333, 0.5, 0.0)	()	()	()	Strictly Proper
4	(0, 1, 3, 7)	(0, 1, 3, 7)	4-z29A	E.F.B	000010001011	139	False	False	False	True	False	False	False	11	3.5	1.0	0	3	4	0	17	0.4285714285714286	0.05555555555555558	None	1.3660254037844388	5.1815405503520555	(0.25000000000000006-0.25j)	0.3535533905932738	45.00000000000001	(0, 5, 9, 11)	(0, 1, 2, 3, 5, 6, 7, 9)	(4.0, 1.414214, 2.0, 1.414214, 2.0, 1.414214, 2.0)	(1, 2, 4, 5)	(1, 1, 1, 1, 1, 1)	(0.3333333333333333, 0.3333333333333333, 0.25, 0.3333333333333333, 0.3333333333333333, 0.5)	()	()	()	Improper
4	(0, 2, 3, 7)	(0, 2, 3, 7)	4-14A	E.F.C	000010001101	141	False	False	False	True	False	False	False	12	3.5	0.6666666666666667	0	2	4	2	18	0.1428571428571429	0.0	None	1.3660254037844388	5.1815405503520555	(0.3415063509461097-0.1584936490538903j)	0.37649279478755654	65.1039093610171	(0, 5, 9, 10)	(0, 1, 2, 4, 5, 6, 7, 9)	(4.0, 1.505971, 1.732051, 2.0, 1.0, 2.39417, 0.0)	(2, 1, 4, 5)	(1, 1, 1, 1, 2, 0)	(0.3333333333333333, 0.3333333333333333, 0.25, 0.3333333333333333, 0.6666666666666666, 0.0)	()	()	()	Improper
5	(0, 1, 2, 3, 7)	(0, 1, 2, 3, 7)	5-5A	F.D.C	000010001111	143	False	False	False	True	False	False	False	13	4.4	0.7	2	3	17	3	32	0.19999999999999996	0.19999999999999996	None	1.4330127018922192	5.2168167307621385	(0.37320508075688774-0.3j)	0.47883403419426557	51.20602311300311	(0, 5, 9, 10, 11)	(0, 1, 2, 3, 5, 6, 7)	(5.0, 2.39417, 2.645751, 1.0, 1.0, 1.505971, 1.0)	(1, 1, 1, 4, 5)	(3, 2, 1, 1, 2, 1)	(0.75, 0.5, 0.25, 0.0, 0.5, 0.5)	()	()	()	Improper
3	(0, 4, 7)	(0, 3, 7)	3-11A	D.H.A	000010010001	145	False	False	False	True	False	False	False	11	1.3333333333333333	1.0	0	2	0	0	6	1.0	0.0	None	1.1830127018922192	5.078116022520109	(0.1220084679281463+0.1220084679281462j)	0.1725460300683472	134.99999999999997	(0, 5, 8)	(0, 1, 2, 3, 5, 6, 7, 9, 10)	(3.0, 0.517638, 1.0, 2.236068, 1.732051, 1.931852, 1.0)	(4, 3, 5)	(0, 0, 1, 1, 1, 0)	(0.0, 0.0, 0.5, 0.3333333333333333, 0.5, 0.0)	()	()	()	Strictly Proper
4	(0, 1, 4, 7)	(0, 1, 4, 7)	4-18A	E.G.C	000010010011	147	False	False	False	True	False	False	False	12	3.0	1.0	0	3	2	0	15	0.7142857142857143	0.16666666666666663	None	1.5	5.277916867529369	(0.2165063509461097-0.12500000000000006j)	0.25000000000000006	60.0	(0, 5, 8, 11)	(0, 1, 2, 3, 5, 6, 8, 9)	(4.0, 1.0, 1.732051, 2.0, 2.645751, 1.0, 0.0)	(1, 3, 3, 5)	(1, 0, 2, 1, 1, 1)	(0.3333333333333333, 0.0, 0.5, 0.3333333333333333, 0.3333333333333333, 0.5)	()	()	()	Improper
4	(0, 2, 4, 7)	(0, 2, 4, 7)	4-22A	E.H.A	000010010101	149	False	False	False	True	False	False	False	13	2.5	0.6666666666666667	0	2	2	2	16	0.4285714285714286	0.11111111111111116	None	1.6160254037844384	5.346065214951231	(0.30801270189221935-0.03349364905389035j)	0.309828418731869	83.79397688699689	(0, 5, 8, 10)	(0, 1, 2, 3, 5, 6, 8, 10)	(4.0, 1.239314, 1.0, 1.414214, 1.0, 2.909313, 2.0)	(2, 2, 3, 5)	(0, 2, 1, 1, 2, 0)	(0.0, 0.6666666666666666, 0.25, 0.3333333333333333, 0.6666666666666666, 0.0)	()	()	()	Improper
5	(0, 1, 2, 4, 7)	(0, 1, 2, 4, 7)	5-z36A	F.E.C	000010010111	151	False	False	False	True	False	False	False	14	4.0	0.30000000000000004	1	3	13	7	38	0.19999999999999996	0.050000000000000044	None	1.6830127018922192	5.381341395361314	(0.34641016151377546-0.20000000000000004j)	0.4	60.0	(0, 5, 8, 10, 11)	(0, 1, 2, 3, 5, 6, 8)	(5.0, 2.0, 2.0, 1.0, 2.0, 2.0, 1.0)	(1, 1, 2, 3, 5)	(2, 2, 2, 1, 2, 1)	(0.5, 0.5, 0.5, 0.0, 0.5, 0.5)	()	()	()	Improper
4	(0, 3, 4, 7)	(0, 3, 4, 7)	4-17	E.G.D	000010011001	153	False	False	False	False	False	False	False	14	3.0	1.0	0	3	4	0	14	0.4285714285714286	0.2222222222222222	None	1.5	5.277916867529369	(0.34150635094610976+0.09150635094610965j)	0.35355339059327384	105.0	(0, 5, 8, 9)	(0, 1, 3, 4, 5, 6, 8, 9)	(4.0, 1.414214, 0.0, 2.828427, 2.0, 1.414214, 0.0)	(3, 1, 3, 5)	(1, 0, 2, 2, 1, 0)	(0.3333333333333333, 0.0, 0.5, 0.6666666666666666, 0.3333333333333333, 0.0)	()	(3.5,)	(7,)	Improper
5	(0, 1, 3, 4, 7)	(0, 1, 3, 4, 7)	5-16A	F.F.B	000010011011	155	False	False	False	True	False	False	False	15	3.6	0.30000000000000004	0	4	11	7	36	0.28	0.09999999999999998	None	1.6830127018922192	5.381341395361314	(0.3732050807568878-0.10000000000000005j)	0.3863703305156274	75.0	(0, 5, 8, 9, 11)	(0, 1, 2, 3, 5, 6, 9)	(5.0, 1.931852, 1.0, 2.236068, 2.645751, 0.517638, 1.0)	(1, 2, 1, 3, 5)	(2, 1, 3, 2, 1, 1)	(0.5, 0.25, 0.75, 0.3333333333333333, 0.25, 0.5)	()	()	()	Improper
5	(0, 2, 3, 4, 7)	(0, 2, 3, 4, 7)	5-11A	F.E.D	000010011101	157	False	False	False	True	False	False	False	16	4.0	0.19999999999999996	1	3	14	8	38	0.12	0.050000000000000044	None	1.6830127018922192	5.381341395361314	(0.44641016151377555-0.02679491924311228j)	0.44721359549995804	86.56505117707799	(0, 5, 8, 9, 10)	(0, 1, 3, 4, 5, 6, 8)	(5.0, 2.236068, 1.0, 2.236068, 1.0, 2.236068, 1.0)	(2, 1, 1, 3, 5)	(2, 2, 2, 2, 2, 0)	(0.5, 0.5, 0.5, 0.3333333333333333, 0.5, 0.0)	()	()	()	Improper
6	(0, 1, 2, 3, 4, 7)	(0, 1, 2, 3, 4, 7)	6-z36A	G.C.B	000010011111	159	False	False	False	True	False	False	False	17	4.333333333333333	0.4	3	4	41	9	55	0.23076923076923073	0.2666666666666667	None	1.75	5.416617575771397	(0.4553418012614796-0.1666666666666667j)	0.48488548519606833	69.8960906389829	(0, 5, 8, 9, 10, 11)	(0, 1, 2, 3, 5, 6)	(6.0, 2.909313, 1.732051, 1.414214, 1.732051, 1.239314, 0.0)	(1, 1, 1, 1, 3, 5)	(4, 3, 3, 2, 2, 1)	(0.8, 0.5, 0.6, 0.2, 0.4, 0.3333333333333333)	()	()	()	Improper
3	(0, 5, 7)	(0, 2, 7)	3-9	D.G.B	000010100001	161	False	True	True	False	False	False	False	12	2.0	1.0	0	1	0	0	4	1.0	0.33333333333333337	5	0.9330127018922192	4.863703305156273	(5.551115123125783e-17+0.2440169358562925j)	0.2440169358562925	180.0	(0, 5, 7)	(0, 1, 2, 3, 5, 6, 7, 8, 10)	(3.0, 0.732051, 2.0, 1.0, 0.0, 2.732051, 1.0)	(5, 2, 5)	(0, 1, 0, 0, 2, 0)	(0.0, 0.5, 0.0, 0.0, 1.0, 0.0)	()	(0.0,)	(0,)	Strictly Proper
4	(0, 1, 5, 7)	(0, 1, 5, 7)	4-16A	E.H.B	000010100011	163	False	False	False	True	False	False	False	13	2.5	0.6666666666666667	0	2	0	2	17	0.7142857142857143	0.05555555555555558	None	1.3660254037844384	5.1815405503520555	(0.12500000000000003-0.033493649053890295j)	0.1294095225512604	75.00000000000001	(0, 5, 7, 11)	(0, 1, 2, 3, 5, 7, 8, 9)	(4.0, 0.517638, 2.645751, 1.414214, 1.0, 1.931852, 2.0)	(1, 4, 2, 5)	(1, 1, 0, 1, 2, 1)	(0.3333333333333333, 0.3333333333333333, 0.0, 0.3333333333333333, 0.6666666666666666, 0.5)	()	()	()	Proper
4	(0, 2, 5, 7)	(0, 2, 5, 7)	4-23	E.I.A	000010100101	165	False	False	False	False	False	False	False	14	2.0	0.33333333333333337	0	1	0	4	14	0.4285714285714286	0.2222222222222222	5	1.6160254037844384	5.346065214951231	(0.2165063509461097+0.05801270189221938j)	0.22414386804201344	105.00000000000001	(0, 5, 7, 10)	(0, 1, 2, 3, 5, 7, 8, 10)	(4.0, 0.896575, 1.732051, 0.0, 1.0, 3.346065, 0.0)	(2, 3, 2, 5)	(0, 2, 1, 0, 3, 0)	(0.0, 0.6666666666666666, 0.25, 0.0, 1.0, 0.0)	()	(3.5,)	(7,)	Proper
5	(0, 1, 2, 5, 7)	(0, 1, 2, 5, 7)	5-14A	F.F.C	000010100111	167	False	False	False	True	False	False	False	15	3.6	0.09999999999999998	1	2	9	9	38	0.28	0.050000000000000044	None	1.6830127018922192	5.381341395361314	(0.27320508075688776-0.12679491924311223j)	0.3011942358300453	65.10390936101712	(0, 5, 7, 10, 11)	(0, 1, 2, 3, 5, 7, 8)	(5.0, 1.505971, 2.645751, 1.0, 1.0, 2.39417, 1.0)	(1, 1, 3, 2, 5)	(2, 2, 1, 1, 3, 1)	(0.5, 0.5, 0.25, 0.0, 0.75, 0.5)	()	()	()	Improper
4	(0, 3, 5, 7)	(0, 2, 4, 7)	4-22A	E.H.A	000010101001	169	False	False	False	True	False	False	False	15	2.5	0.6666666666666667	0	2	2	2	16	0.4285714285714286	0.11111111111111116	None	1.6160254037844388	5.346065214951231	(0.25000000000000006+0.18301270189221938j)	0.30982841873186906	126.20602311300311	(0, 5, 7, 9)	(0, 1, 2, 3, 5, 6, 8, 10)	(4.0, 1.239314, 1.0, 1.414214, 1.0, 2.909313, 2.0)	(3, 2, 2, 5)	(0, 2, 1, 1, 2, 0)	(0.0, 0.6666666666666666, 0.25, 0.3333333333333333, 0.6666666666666666, 0.0)	()	()	()	Improper
5	(0, 1, 3, 5, 7)	(0, 1, 3, 5, 7)	5-24A	F.G.A	000010101011	171	False	False	False	True	False	False	False	16	3.2	0.7	0	3	9	3	32	0.52	0.19999999999999996	None	1.799038105676658	5.449489742783179	(0.30000000000000004-0.026794919243112236j)	0.3011942358300453	84.89609063898291	(0, 5, 7, 9, 11)	(0, 1, 2, 3, 5, 7, 9)	(5.0, 1.505971, 1.732051, 1.0, 1.0, 2.39417, 3.0)	(1, 2, 2, 2, 5)	(1, 3, 1, 2, 2, 1)	(0.25, 0.75, 0.25, 0.3333333333333333, 0.5, 0.5)	()	()	()	Improper
5	(0, 2, 3, 5, 7)	(0, 2, 3, 5, 7)	5-23A	F.G.B	000010101101	173	False	False	False	True	False	False	False	17	3.2	0.6	0	2	10	4	30	0.43999999999999995	0.25	None	1.799038105676658	5.449489742783179	(0.37320508075688774+0.04641016151377551j)	0.37607969287704146	97.08866308098692	(0, 5, 7, 9, 10)	(0, 2, 3, 4, 5, 7, 9)	(5.0, 1.880398, 1.0, 1.0, 1.0, 3.234826, 1.0)	(2, 1, 2, 2, 5)	(1, 3, 2, 1, 3, 0)	(0.25, 0.75, 0.5, 0.0, 0.75, 0.0)	()	()	()	Improper
6	(0, 1, 2, 3, 5, 7)	(0, 1, 2, 3, 5, 7)	6-9A	G.D.B	000010101111	175	False	False	False	True	False	False	False	18	4.0	-0.2666666666666666	2	3	29	19	65	0.2615384615384615	0.1333333333333333	None	1.8660254037844388	5.484765923193262	(0.3943375672974064-0.10566243270259353j)	0.40824829046386296	75.0	(0, 5, 7, 9, 10, 11)	(0, 1, 2, 3, 5, 7)	(6.0, 2.44949, 2.0, 0.0, 0.0, 2.44949, 2.0)	(1, 1, 1, 2, 2, 5)	(3, 4, 2, 2, 3, 1)	(0.6, 0.6666666666666666, 0.4, 0.2, 0.6, 0.3333333333333333)	()	()	()	Improper
4	(0, 4, 5, 7)	(0, 2, 3, 7)	4-14A	E.F.C	000010110001	177	False	False	False	True	False	False	False	16	3.5	0.6666666666666667	0	2	4	2	18	0.1428571428571429	0.0	None	1.3660254037844388	5.1815405503520555	(0.2165063509461097+0.3080127018922193j)	0.37649279478755654	144.89609063898288	(0, 5, 7, 8)	(0, 1, 2, 4, 5, 6, 7, 9)	(4.0, 1.505971, 1.732051, 2.0, 1.0, 2.39417, 0.0)	(4, 1, 2, 5)	(1, 1, 1, 1, 2, 0)	(0.3333333333333333, 0.3333333333333333, 0.25, 0.3333333333333333, 0.6666666666666666, 0.0)	()	()	()	Improper
